filename,page,content,confidence,original_content
100-Ganesh_Hari_Parundekar_Marg.pdf,1,अ) नामदेव मुरलीधर जोशी मार्ग पहिला क्रॉस लेन म्युनिसिपल घर 47 पोमन निवास | ब) बापुराव जगताप मार्ग म्युनिसिपल घर 571 ते 605 जवळील 80 टेनामेटस ब्लॉक ए आणि बी | क) बापूराव जगताप मार्ग म्युनिसिपल बिल्डिंग क्रमांक 673 ते 689 आणि म्युनिसिपल बिल्डिंग क्रमांक 4 ते 18,91,
101-Ganesh_Hari_Parundekar_Marg.pdf,1,अ) बापुराव जगताप मार्ग म्युनिसिपल घर 684 ते 698 | ब) गणेश हरी पारूंडेकर मार्ग फरीदा मंझील ईसा मॅन्शन | क) गणेश हरी पारूंडेकर मार्ग लंबी सिमेंट चाळ 72 आणि जवळील झोपडपट्टी,90,
102-Bapurao_Jagtap_Marg.pdf,1,बापुराव जगताप मार्ग म्युनिसिपल घर 666 म्युनिसिपल चाळ क्रमांक 1 ते 17 आणि ब्लाँक ए ते एफ,92,
103-Bapurao_Jagtap_Marg.pdf,1,अ) बापुराव जगताप मार्ग म्युनिसिपल घर 586 ते 664 जुनी अहमद सुलेमान चाळ | ब) बापुराव जगताप मार्ग म्युनिसिपल घर 666 म्युनिसिपल ब्लॉक जी. व ब्लाक ए ते जी मागील झोपडपट्टी,89,
104-Bapurao_Jagtap_Marg.pdf,1,अ) मौलाना आझाद रोड म्युनिसिपल घर 25 ई पीर महंमद चाळ ते 49 बी युसुफ हाजी कासम चाळ आणि 957 बॅडबरी मि. जवळील झोपडपट्टी व खुशनुमा आपार्टमेंट | ब) बापुराव जगताप मार्ग भायखळा झो. सं. (एम. पी. नगर) ब म्युनिसिपल बिल्डिंग 118,89,
105-Bapurao_Jagtap_Marg.pdf,1,अ) मौलाना आझाद रोड म्युनिसिपल घर 11-15 अल्लारखा बिल्डींग ते म्युनिसिपल घर 25 सी पीर महंमद चाळ | ब) बापुराव जगताप मार्ग म्युनिसिपल घर 714 बी ते 714 आय | क) बापुराव जगताप मार्ग म्युनिसिपल घर 605 जवळील 80 टेनामेंट ब्लॉक सी ते ई आणि म्युनिसिपल घर 663 ते 673 | ड) गणेशहरी पारंंडेकर मार्ग म्युनिसिपल घर 74 ते 98,92,
106-Sant_Savata_Marg_Byculla.pdf,1,अ) डॉ. बाबासाहेब आंबेडकर रोड म्युनिसिपल घर 62 ते 114 ई | ब) डॉ. बाबा साहेब आंबेडकर रोड म्युनिसिपल घर 114 एफ ते 138 | क) संत सावता मार्ग म्युनिसिपल घर 124 ते 168 सो. ड) खंबाटा लेन | ई) संत सावता मार्ग 1 ली क्रॉस लेन,90,
107-Sant_Savata_Marg_Byculla.pdf,1,संत सावता मार्ग म्युनिसिपल घर 46 ते 122 जी सिक्वेरा कंपाऊंड,86,
108-Sant_Savata_Marg_Byculla.pdf,1,अ) डॉ. बाबासाहेब आंबेडकर मार्ग म्युनिसिपल घर क्रमांक 91 ते 225 | ब) संत सावता मार्ग दुसरी क्रॉस लेन | क) डॉ. मस्कारेन्हास रोड सर्व्हे हाऊस क्रमांक 167 ते सिटी हाऊस क्रमांक 172,86,
109-Sant_Savata_Marg_Byculla.pdf,1,अ) ई. एस. पाटणबाल मार्ग म्युनिसिपल घर 31 ते 35 आणि म्यु शाळे समोरील झोपडपट्टी व रामभाऊ भोगले मार्ग म्युनिसिपल घर 4 ते 10 | क) संत सावता मार्ग पहिली क्रॉस लेन,93,
